"timestamp","deviceId","deviceName","deviceLabel","deviceState","deviceType","circuit1_current","circuit2_current","total_realPower","total_powerFactor","total_energy","phaseA_voltage","phaseA_current","phaseA_apparentPower","phaseA_currentCrestFactor"
"2024-10-07T13:25:17.914Z","5C0D440B851900C3","Geist Upgradable rPDU","Geist Upgradable rPDU","normal","i03","0.33","0.60","180","87","8.341","228.0","0.90","206","2.86"
"2024-10-07T13:25:18.914Z","5C0D440B851900C3","Geist Upgradable rPDU","Geist Upgradable rPDU","normal","i03","0.33","0.60","180","87","8.341","228.0","0.90","206","2.86"
"2024-10-07T13:25:19.921Z","5C0D440B851900C3","Geist Upgradable rPDU","Geist Upgradable rPDU","normal","i03","0.33","0.60","180","87","8.341","228.0","0.90","206","2.86"
"2024-10-07T13:25:21.002Z","5C0D440B851900C3","Geist Upgradable rPDU","Geist Upgradable rPDU","normal","i03","0.33","0.60","180","87","8.341","228.0","0.90","206","2.86"
"2024-10-07T13:25:21.931Z","5C0D440B851900C3","Geist Upgradable rPDU","Geist Upgradable rPDU","normal","i03","0.33","0.60","180","87","8.341","228.0","0.90","206","2.86"
"2024-10-07T13:25:22.948Z","5C0D440B851900C3","Geist Upgradable rPDU","Geist Upgradable rPDU","normal","i03","0.33","0.52","168","87","8.342","228.0","0.85","193","2.78"
"2024-10-07T13:25:24.011Z","5C0D440B851900C3","Geist Upgradable rPDU","Geist Upgradable rPDU","normal","i03","0.33","0.52","168","87","8.342","228.0","0.85","193","2.78"
"2024-10-07T13:25:24.968Z","5C0D440B851900C3","Geist Upgradable rPDU","Geist Upgradable rPDU","normal","i03","0.33","0.52","168","87","8.342","228.0","0.85","193","2.78"
"2024-10-07T13:25:25.973Z","5C0D440B851900C3","Geist Upgradable rPDU","Geist Upgradable rPDU","normal","i03","0.33","0.52","168","87","8.342","228.0","0.85","193","2.78"
"2024-10-07T13:25:27.052Z","5C0D440B851900C3","Geist Upgradable rPDU","Geist Upgradable rPDU","normal","i03","0.33","0.52","168","87","8.342","228.0","0.85","193","2.78"
"2024-10-07T13:25:27.983Z","5C0D440B851900C3","Geist Upgradable rPDU","Geist Upgradable rPDU","normal","i03","0.33","0.40","153","88","8.342","228.0","0.76","174","2.85"
"2024-10-07T13:25:28.995Z","5C0D440B851900C3","Geist Upgradable rPDU","Geist Upgradable rPDU","normal","i03","0.33","0.40","153","88","8.342","228.0","0.76","174","2.85"
"2024-10-07T13:25:30.005Z","5C0D440B851900C3","Geist Upgradable rPDU","Geist Upgradable rPDU","normal","i03","0.33","0.40","153","88","8.342","228.0","0.76","174","2.85"
"2024-10-07T13:25:31.005Z","5C0D440B851900C3","Geist Upgradable rPDU","Geist Upgradable rPDU","normal","i03","0.33","0.40","153","88","8.342","228.0","0.76","174","2.85"
"2024-10-07T13:25:32.161Z","5C0D440B851900C3","Geist Upgradable rPDU","Geist Upgradable rPDU","normal","i03","0.33","0.40","153","88","8.342","228.0","0.76","174","2.85"
"2024-10-07T13:25:33.107Z","5C0D440B851900C3","Geist Upgradable rPDU","Geist Upgradable rPDU","normal","i03","0.32","0.43","148","87","8.342","227.9","0.75","170","3.02"
"2024-10-07T13:25:34.044Z","5C0D440B851900C3","Geist Upgradable rPDU","Geist Upgradable rPDU","normal","i03","0.32","0.43","148","87","8.342","227.9","0.75","170","3.02"
"2024-10-07T13:25:35.055Z","5C0D440B851900C3","Geist Upgradable rPDU","Geist Upgradable rPDU","normal","i03","0.32","0.43","148","87","8.342","227.9","0.75","170","3.02"
"2024-10-07T13:25:36.063Z","5C0D440B851900C3","Geist Upgradable rPDU","Geist Upgradable rPDU","normal","i03","0.32","0.43","148","87","8.342","227.9","0.75","170","3.02"
"2024-10-07T13:25:37.124Z","5C0D440B851900C3","Geist Upgradable rPDU","Geist Upgradable rPDU","normal","i03","0.32","0.43","148","87","8.342","227.9","0.75","170","3.02"
"2024-10-07T13:25:38.091Z","5C0D440B851900C3","Geist Upgradable rPDU","Geist Upgradable rPDU","normal","i03","0.32","0.46","158","87","8.342","227.8","0.80","182","2.89"
"2024-10-07T13:25:39.210Z","5C0D440B851900C3","Geist Upgradable rPDU","Geist Upgradable rPDU","normal","i03","0.32","0.46","158","87","8.342","227.8","0.80","182","2.89"
"2024-10-07T13:25:40.108Z","5C0D440B851900C3","Geist Upgradable rPDU","Geist Upgradable rPDU","normal","i03","0.32","0.46","158","87","8.342","227.8","0.80","182","2.89"
"2024-10-07T13:25:41.107Z","5C0D440B851900C3","Geist Upgradable rPDU","Geist Upgradable rPDU","normal","i03","0.32","0.46","158","87","8.342","227.8","0.80","182","2.89"
"2024-10-07T13:25:42.115Z","5C0D440B851900C3","Geist Upgradable rPDU","Geist Upgradable rPDU","normal","i03","0.32","0.46","158","87","8.342","227.8","0.80","182","2.89"
"2024-10-07T13:25:43.147Z","5C0D440B851900C3","Geist Upgradable rPDU","Geist Upgradable rPDU","normal","i03","0.32","0.42","153","87","8.342","228.1","0.77","176","3.04"
"2024-10-07T13:25:44.220Z","5C0D440B851900C3","Geist Upgradable rPDU","Geist Upgradable rPDU","normal","i03","0.32","0.42","153","87","8.342","228.1","0.77","176","3.04"
"2024-10-07T13:25:45.242Z","5C0D440B851900C3","Geist Upgradable rPDU","Geist Upgradable rPDU","normal","i03","0.32","0.42","153","87","8.342","228.1","0.77","176","3.04"
"2024-10-07T13:25:46.188Z","5C0D440B851900C3","Geist Upgradable rPDU","Geist Upgradable rPDU","normal","i03","0.32","0.42","153","87","8.342","228.1","0.77","176","3.04"
"2024-10-07T13:25:47.145Z","5C0D440B851900C3","Geist Upgradable rPDU","Geist Upgradable rPDU","normal","i03","0.32","0.42","153","87","8.342","228.1","0.77","176","3.04"
"2024-10-07T13:25:48.160Z","5C0D440B851900C3","Geist Upgradable rPDU","Geist Upgradable rPDU","normal","i03","0.33","0.41","152","88","8.343","228.2","0.76","173","3.07"
"2024-10-07T13:25:49.179Z","5C0D440B851900C3","Geist Upgradable rPDU","Geist Upgradable rPDU","normal","i03","0.33","0.41","152","88","8.343","228.2","0.76","173","3.07"
"2024-10-07T13:25:50.183Z","5C0D440B851900C3","Geist Upgradable rPDU","Geist Upgradable rPDU","normal","i03","0.33","0.41","152","88","8.343","228.2","0.76","173","3.07"
"2024-10-07T13:25:51.251Z","5C0D440B851900C3","Geist Upgradable rPDU","Geist Upgradable rPDU","normal","i03","0.33","0.41","152","88","8.343","228.2","0.76","173","3.07"
"2024-10-07T13:25:52.205Z","5C0D440B851900C3","Geist Upgradable rPDU","Geist Upgradable rPDU","normal","i03","0.33","0.41","152","88","8.343","228.2","0.76","173","3.07"
"2024-10-07T13:25:53.247Z","5C0D440B851900C3","Geist Upgradable rPDU","Geist Upgradable rPDU","normal","i03","0.32","0.38","144","87","8.343","228.1","0.73","166","3.09"
"2024-10-07T13:25:54.218Z","5C0D440B851900C3","Geist Upgradable rPDU","Geist Upgradable rPDU","normal","i03","0.32","0.38","144","87","8.343","228.1","0.73","166","3.09"
"2024-10-07T13:25:55.224Z","5C0D440B851900C3","Geist Upgradable rPDU","Geist Upgradable rPDU","normal","i03","0.32","0.38","144","87","8.343","228.1","0.73","166","3.09"
"2024-10-07T13:25:56.234Z","5C0D440B851900C3","Geist Upgradable rPDU","Geist Upgradable rPDU","normal","i03","0.32","0.38","144","87","8.343","228.1","0.73","166","3.09"
"2024-10-07T13:25:57.311Z","5C0D440B851900C3","Geist Upgradable rPDU","Geist Upgradable rPDU","normal","i03","0.32","0.38","144","87","8.343","228.1","0.73","166","3.09"
"2024-10-07T13:25:58.256Z","5C0D440B851900C3","Geist Upgradable rPDU","Geist Upgradable rPDU","normal","i03","0.33","0.41","147","86","8.343","228.0","0.74","170","3.06"
"2024-10-07T13:25:59.266Z","5C0D440B851900C3","Geist Upgradable rPDU","Geist Upgradable rPDU","normal","i03","0.33","0.41","147","86","8.343","228.0","0.74","170","3.06"
"2024-10-07T13:26:00.303Z","5C0D440B851900C3","Geist Upgradable rPDU","Geist Upgradable rPDU","normal","i03","0.33","0.41","147","86","8.343","228.0","0.74","170","3.06"
"2024-10-07T13:26:01.289Z","5C0D440B851900C3","Geist Upgradable rPDU","Geist Upgradable rPDU","normal","i03","0.33","0.41","147","86","8.343","228.0","0.74","170","3.06"
"2024-10-07T13:26:02.300Z","5C0D440B851900C3","Geist Upgradable rPDU","Geist Upgradable rPDU","normal","i03","0.33","0.41","147","86","8.343","228.0","0.74","170","3.06"
"2024-10-07T13:26:03.623Z","5C0D440B851900C3","Geist Upgradable rPDU","Geist Upgradable rPDU","normal","i03","0.34","0.52","174","87","8.343","227.9","0.87","199","3.04"
"2024-10-07T13:26:04.318Z","5C0D440B851900C3","Geist Upgradable rPDU","Geist Upgradable rPDU","normal","i03","0.34","0.52","174","87","8.343","227.9","0.87","199","3.04"
"2024-10-07T13:26:05.332Z","5C0D440B851900C3","Geist Upgradable rPDU","Geist Upgradable rPDU","normal","i03","0.34","0.52","174","87","8.343","227.9","0.87","199","3.04"
"2024-10-07T13:26:06.397Z","5C0D440B851900C3","Geist Upgradable rPDU","Geist Upgradable rPDU","normal","i03","0.34","0.52","174","87","8.343","227.9","0.87","199","3.04"
"2024-10-07T13:26:07.367Z","5C0D440B851900C3","Geist Upgradable rPDU","Geist Upgradable rPDU","normal","i03","0.34","0.52","174","87","8.343","227.9","0.87","199","3.04"
